"87407","M05BA04","ALENDRONIC ACID",""
"87408","M05BA04","ALENDRONIC ACID",""
"87415","R02AA03","DICHLOROBENZYL ALCOHOL",""
"87423","C09CA06","CANDESARTAN",""
"87424","C09CA06","CANDESARTAN",""
"87428","A10BA02","METFORMIN",""
"87429","A10BA02","METFORMIN",""
"87438","A10BH01","SITAGLIPTIN",""
"87439","A10BH01","SITAGLIPTIN",""
"87441","C09CA01","LOSARTAN",""
"87442","C09CA01","LOSARTAN",""
"87443","C09CA01","LOSARTAN",""
"87444","C09CA06","CANDESARTAN",""
"87445","C09CA06","CANDESARTAN",""
"87446","C09CA06","CANDESARTAN",""
"87447","C09CA07","TELMISARTAN",""
"87448","C09CA07","TELMISARTAN",""
"87467","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87467","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87468","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87468","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87469","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87469","A10BD10","METFORMIN AND SAXAGLIPTIN",""
"87472","A02AX","ANTACIDS, OTHER COMBINATIONS",""
"87478","L02AE04","TRIPTORELIN",""
"87497","N03AX11","TOPIRAMATE",""
"87499","N03AX11","TOPIRAMATE",""
"87502","R03DC03","MONTELUKAST",""
"87512","J01GB01","TOBRAMYCIN",""
"87513","L01EK01","AXITINIB",""
"87514","L01EK01","AXITINIB",""
"87515","C09DA01","LOSARTAN AND DIURETICS",""
"87515","C09DA01","LOSARTAN AND DIURETICS",""
"87516","C09DA01","LOSARTAN AND DIURETICS",""
"87516","C09DA01","LOSARTAN AND DIURETICS",""
"87517","C09DA01","LOSARTAN AND DIURETICS",""
"87517","C09DA01","LOSARTAN AND DIURETICS",""
"87518","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"87519","C10AA03","PRAVASTATIN",""
"87521","C10AA03","PRAVASTATIN",""
"87522","C10AA03","PRAVASTATIN",""
"87524","J05AG03","EFAVIRENZ",""
"87528","N02AJ13","TRAMADOL AND PARACETAMOL",""
"87528","N02AJ13","TRAMADOL AND PARACETAMOL",""
"87529","L01AX03","TEMOZOLOMIDE",""
"87530","L01AX03","TEMOZOLOMIDE",""
"87531","L01AX03","TEMOZOLOMIDE",""
"87533","L01AX03","TEMOZOLOMIDE",""
"87534","G04CB01","FINASTERIDE",""
"87535","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.",""
"87537","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"87539","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"87541","C09DA07","TELMISARTAN AND DIURETICS",""
"87541","C09DA07","TELMISARTAN AND DIURETICS",""
"87542","C09DA07","TELMISARTAN AND DIURETICS",""
"87542","C09DA07","TELMISARTAN AND DIURETICS",""
"87544","B02BD11","CATRIDECACOG",""
"87545","A04AA01","ONDANSETRON",""
"87546","A04AA01","ONDANSETRON",""
"87547","V07AV","TECHNICAL DISINFECTANTS",""
"87551","V07AV","TECHNICAL DISINFECTANTS",""
"87560","N05AH04","QUETIAPINE",""
"87561","N05AH04","QUETIAPINE",""
"87562","N05AH04","QUETIAPINE",""
"87563","N05AH04","QUETIAPINE",""
"87564","L02BG06","EXEMESTANE",""
"87566","N05AH04","QUETIAPINE",""
"87567","N05AH04","QUETIAPINE",""
"87569","N05AH04","QUETIAPINE",""
"87570","N05AH04","QUETIAPINE",""
"87574","N07XX02","RILUZOLE",""
"87575","C09DA07","TELMISARTAN AND DIURETICS",""
"87575","C09DA07","TELMISARTAN AND DIURETICS",""
"87576","C09DA07","TELMISARTAN AND DIURETICS",""
"87576","C09DA07","TELMISARTAN AND DIURETICS",""
"87579","C09CA07","TELMISARTAN",""
"87580","C09CA07","TELMISARTAN",""
"87582","R06AX13","LORATADINE",""
"87583","D10AE01","BENZOYL PEROXIDE",""
"87587","J01FA09","CLARITHROMYCIN",""
"87588","J01FA09","CLARITHROMYCIN",""
"87600","M01AB15","KETOROLAC",""
"87610","C10AB05","FENOFIBRATE",""
"87611","C10AB05","FENOFIBRATE",""
"87616","G03HA01","CYPROTERONE",""
"87621","N02BF02","PREGABALIN",""
"87622","N02BF02","PREGABALIN",""
"87623","N02BF02","PREGABALIN",""
"87624","N02BF02","PREGABALIN",""
"87625","N02BF02","PREGABALIN",""
"87627","M01AC06","MELOXICAM",""
"87628","M01AC06","MELOXICAM",""
"87629","N06AB06","SERTRALINE",""
"87630","N06AB06","SERTRALINE",""
"87631","N06AB06","SERTRALINE",""
"87637","L01CE01","TOPOTECAN",""
"87639","D10AE01","BENZOYL PEROXIDE",""
"87642","C10AA05","ATORVASTATIN",""
"87643","C10AA05","ATORVASTATIN",""
"87644","C10AA05","ATORVASTATIN",""
"87645","C10AA05","ATORVASTATIN",""
"87646","C07AG01","LABETALOL",""
"87654","C09CA06","CANDESARTAN",""
"87655","C09CA06","CANDESARTAN",""
"87656","C09CA06","CANDESARTAN",""
"87657","C09CA06","CANDESARTAN",""
"87664","C09DA06","CANDERSARTAN AND DIURETICS",""
"87664","C09DA06","CANDERSARTAN AND DIURETICS",""
"87677","R03DC03","MONTELUKAST",""
"87681","L01CD01","PACLITAXEL",""
"87691","C07AB07","BISOPROLOL",""
"87692","C07AB07","BISOPROLOL",""
"87693","A10BG03","PIOGLITAZONE",""
"87694","A03AA07","DICYCLOVERINE",""
"87699","N05CF02","ZOLPIDEM",""
"87703","N05CF01","ZOPICLONE",""
"87704","N05CF01","ZOPICLONE",""
"87706","B03XA02","DARBEPOETIN ALFA",""
"87707","B03XA02","DARBEPOETIN ALFA",""
"87708","B03XA02","DARBEPOETIN ALFA",""
"87709","B03XA02","DARBEPOETIN ALFA",""
"87710","B03XA02","DARBEPOETIN ALFA",""
"87711","B03XA02","DARBEPOETIN ALFA",""
"87712","B03XA02","DARBEPOETIN ALFA",""
"87714","B03XA02","DARBEPOETIN ALFA",""
"87728","V07AV","TECHNICAL DISINFECTANTS",""
"87731","V07AV","TECHNICAL DISINFECTANTS",""
"87732","V07AV","TECHNICAL DISINFECTANTS",""
"87736","V07AV","TECHNICAL DISINFECTANTS",""
"87738","V07AV","TECHNICAL DISINFECTANTS",""
"87739","V07AV","TECHNICAL DISINFECTANTS",""
"87740","V07AV","TECHNICAL DISINFECTANTS",""
"87741","C08CA01","AMLODIPINE",""
"87742","C08CA01","AMLODIPINE",""
"87743","C08CA01","AMLODIPINE",""
"87750","C09DA01","LOSARTAN AND DIURETICS",""
"87750","C09DA01","LOSARTAN AND DIURETICS",""
"87751","C09DA01","LOSARTAN AND DIURETICS",""
"87751","C09DA01","LOSARTAN AND DIURETICS",""
"87752","C09DA01","LOSARTAN AND DIURETICS",""
"87752","C09DA01","LOSARTAN AND DIURETICS",""
"87753","L02BG03","ANASTROZOLE",""
"87755","C09DA06","CANDERSARTAN AND DIURETICS",""
"87755","C09DA06","CANDERSARTAN AND DIURETICS",""
"87760","B03XA02","DARBEPOETIN ALFA",""
"87761","B03XA02","DARBEPOETIN ALFA",""
"87762","B03XA02","DARBEPOETIN ALFA",""
"87763","B03XA02","DARBEPOETIN ALFA",""
"87764","B03XA02","DARBEPOETIN ALFA",""
"87770","J05AJ01","RALTEGRAVIR",""
"87773","B01AB01","HEPARIN",""
"87775","L02BG03","ANASTROZOLE",""
"87776","L02BG04","LETROZOLE",""
"87778","N02BF01","GABAPENTIN",""
"87779","N02BF01","GABAPENTIN",""
"87781","L01AA09","BENDAMUSTINE",""
"87782","L01AA09","BENDAMUSTINE",""
"87787","A02BC02","PANTOPRAZOLE",""
"87788","A02BC02","PANTOPRAZOLE",""
"87801","B02AA02","TRANEXAMIC ACID",""
"87804","N02BF02","PREGABALIN",""
"87805","N02BF02","PREGABALIN",""
"87806","N02BF02","PREGABALIN",""
"87807","N02BF02","PREGABALIN",""
"87808","N02BF02","PREGABALIN",""
"87809","N02BF02","PREGABALIN",""
"87816","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"87817","N06AB03","FLUOXETINE",""
"87818","N06AB03","FLUOXETINE",""
"87819","A04AD11","NABILONE",""
"87820","C10AA05","ATORVASTATIN",""
"87821","C10AA05","ATORVASTATIN",""
"87822","C10AA05","ATORVASTATIN",""
"87823","C10AA05","ATORVASTATIN",""
"87824","B02BD04","COAGULATION FACTOR IX",""
"87828","V03AB15","NALOXONE",""
"87829","V03AB15","NALOXONE",""
"87832","G04BE03","SILDENAFIL",""
"87833","G04BE03","SILDENAFIL",""
"87837","V07AV","TECHNICAL DISINFECTANTS",""
"87838","V07AV","TECHNICAL DISINFECTANTS",""
"87843","M02AA15","DICLOFENAC",""
"87847","J05AF05","LAMIVUDINE",""
"87858","B02BB01","FIBRINOGEN, HUMAN",""
"87859","N02CC04","RIZATRIPTAN",""
"87860","N02CC04","RIZATRIPTAN",""
"87867","N06AB03","FLUOXETINE",""
"87868","N02CC04","RIZATRIPTAN",""
"87869","N02CC04","RIZATRIPTAN",""
"87876","J05AR06","EMTRICITABINE, TENOFOVIR DISOPROXIL AND EFAVIRENZ",""
"87876","J05AR06","EMTRICITABINE, TENOFOVIR DISOPROXIL AND EFAVIRENZ",""
"87877","C09DA07","TELMISARTAN AND DIURETICS",""
"87877","C09DA07","TELMISARTAN AND DIURETICS",""
"87878","C09DA07","TELMISARTAN AND DIURETICS",""
"87878","C09DA07","TELMISARTAN AND DIURETICS",""
"87879","L02BG03","ANASTROZOLE",""
"87938","L01BA04","PEMETREXED",""
"87939","N02BF02","PREGABALIN",""
"87940","N02BF02","PREGABALIN",""
"87941","N02BF02","PREGABALIN",""
"87942","N02BF02","PREGABALIN",""
"87943","N02BF02","PREGABALIN",""
"87944","N02BF02","PREGABALIN",""
"87959","D10AE01","BENZOYL PEROXIDE",""
"87963","C09AA03","LISINOPRIL",""
"87964","C09AA03","LISINOPRIL",""
"87965","C09AA03","LISINOPRIL",""
"87974","N07BC02","METHADONE",""
"87975","N07BC02","METHADONE",""
"87976","J01XA01","VANCOMYCIN",""
"87977","J01XA01","VANCOMYCIN",""
"87978","J01XA01","VANCOMYCIN",""
"87981","V07AV","TECHNICAL DISINFECTANTS",""
"87985","R05DA20","COMBINATIONS",""
"87985","R05DA20","COMBINATIONS",""
"87990","N02AA05","OXYCODONE",""
"87991","N02AA05","OXYCODONE",""
"87993","N02AA05","OXYCODONE",""
"87994","B01AC06","ACETYLSALICYLIC ACID",""
"87995","C09DA06","CANDERSARTAN AND DIURETICS",""
"87995","C09DA06","CANDERSARTAN AND DIURETICS",""
"87997","C09DA06","CANDERSARTAN AND DIURETICS",""
"87997","C09DA06","CANDERSARTAN AND DIURETICS",""
"87998","B01AC04","CLOPIDOGREL",""
"87999","A02BC05","ESOMEPRAZOLE",""
"88000","A02BC05","ESOMEPRAZOLE",""
"88003","M05BA04","ALENDRONIC ACID",""
"88004","L02BG03","ANASTROZOLE",""
"88007","R03BB06","GLYCOPYRRONIUM BROMIDE",""
"88027","B05XA03","SODIUM CHLORIDE",""
"88034","C09CA07","TELMISARTAN",""
"88035","C09CA07","TELMISARTAN",""
"88038","L01AX03","TEMOZOLOMIDE",""
"88039","L01AX03","TEMOZOLOMIDE",""
"88040","L01AX03","TEMOZOLOMIDE",""
"88042","L01AX03","TEMOZOLOMIDE",""
"88046","C09DA07","TELMISARTAN AND DIURETICS",""
"88046","C09DA07","TELMISARTAN AND DIURETICS",""
"88047","C09DA07","TELMISARTAN AND DIURETICS",""
"88047","C09DA07","TELMISARTAN AND DIURETICS",""
"88053","N05AH04","QUETIAPINE",""
"88054","N05AH04","QUETIAPINE",""
"88055","N05AH04","QUETIAPINE",""
"88056","N05AH04","QUETIAPINE",""
"88057","N05AH04","QUETIAPINE",""
"88061","C09DA07","TELMISARTAN AND DIURETICS",""
"88061","C09DA07","TELMISARTAN AND DIURETICS",""
"88062","C09DA07","TELMISARTAN AND DIURETICS",""
"88062","C09DA07","TELMISARTAN AND DIURETICS",""
"88063","C09DA06","CANDERSARTAN AND DIURETICS",""
"88063","C09DA06","CANDERSARTAN AND DIURETICS",""
"88064","C09DA06","CANDERSARTAN AND DIURETICS",""
"88064","C09DA06","CANDERSARTAN AND DIURETICS",""
"88068","V07AV","TECHNICAL DISINFECTANTS",""
"88070","V07AV","TECHNICAL DISINFECTANTS",""
"88072","L02BG03","ANASTROZOLE",""
"88079","N03AX11","TOPIRAMATE",""
"88080","N03AX11","TOPIRAMATE",""
"88081","N03AX11","TOPIRAMATE",""
"88085","G03HA01","CYPROTERONE",""
"88106","M01AE02","NAPROXEN",""
"88136","M04AA01","ALLOPURINOL",""
"88137","M04AA01","ALLOPURINOL",""
"88138","M04AA01","ALLOPURINOL",""
"88140","L01CE01","TOPOTECAN",""
"88153","N02BF02","PREGABALIN",""
"88154","G03AA09","DESOGESTREL AND ESTROGEN",""
"88156","N02BF02","PREGABALIN",""
"88157","N02BF02","PREGABALIN",""
"88158","N02BF02","PREGABALIN",""
"88159","N02BF02","PREGABALIN",""
"88165","G03AA09","DESOGESTREL AND ESTROGEN",""
"88170","N02CC04","RIZATRIPTAN",""
"88171","N02CC04","RIZATRIPTAN",""
"88178","J05AF06","ABACAVIR",""
"88187","J02AC03","VORICONAZOLE",""
"88189","J02AC03","VORICONAZOLE",""
"88191","N06BA09","ATOMOXETINE",""
"88192","N06BA09","ATOMOXETINE",""
"88193","N06BA09","ATOMOXETINE",""
"88194","N06BA09","ATOMOXETINE",""
"88195","N06BA09","ATOMOXETINE",""
"88196","J05AF10","ENTECAVIR",""
"88197","B05BA02","FAT EMULSIONS",""
"88198","D10BA01","ISOTRETINOIN",""
"88199","D10BA01","ISOTRETINOIN",""
"88200","D10BA01","ISOTRETINOIN",""
"88201","D10BA01","ISOTRETINOIN",""
"88206","C08CA01","AMLODIPINE",""
"88207","C08CA01","AMLODIPINE",""
"88208","J05AR09","EMTRICITABINE, TENOFOVIR DISOPROXIL, ELVITEGRAVIR AND COBICISTAT",""
"88208","J05AR09","EMTRICITABINE, TENOFOVIR DISOPROXIL, ELVITEGRAVIR AND COBICISTAT",""
"88208","J05AR09","EMTRICITABINE, TENOFOVIR DISOPROXIL, ELVITEGRAVIR AND COBICISTAT",""
"88225","L01EA01","IMATINIB",""
"88226","L01EA01","IMATINIB",""
"88227","A10BG03","PIOGLITAZONE",""
"88228","V07AV","TECHNICAL DISINFECTANTS",""
"88231","N06AB10","ESCITALOPRAM",""
"88233","N06AB10","ESCITALOPRAM",""
"88237","R07AX02","IVACAFTOR",""
"88240","B01AC09","EPOPROSTENOL",""
"88241","B01AC09","EPOPROSTENOL",""
"88264","B01AF02","APIXABAN",""
"88267","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS",""
"88267","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS",""
"88269","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS",""
"88269","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS",""
"88271","C10AA07","ROSUVASTATIN",""
"88272","C10AA07","ROSUVASTATIN",""
"88273","C10AA07","ROSUVASTATIN",""
"88274","C10AA07","ROSUVASTATIN",""
"88276","A06AB02","BISACODYL",""
"88283","G04BD08","SOLIFENACIN",""
"88284","G04BD08","SOLIFENACIN",""
"88297","N01BB52","LIDOCAINE, COMBINATIONS",""
"88302","N02BF02","PREGABALIN",""
"88319","N06AA12","DOXEPIN",""
"88320","N06AA12","DOXEPIN",""
"88339","N02CC05","ALMOTRIPTAN",""
"88340","N02CC05","ALMOTRIPTAN",""
"88354","B01AC04","CLOPIDOGREL",""
"88359","L02BG04","LETROZOLE",""
"88374","R03DC03","MONTELUKAST",""
"88375","C09CA01","LOSARTAN",""
"88376","C09CA01","LOSARTAN",""
"88377","C09CA01","LOSARTAN",""
"88378","G03AA07","LEVONORGESTREL AND ESTROGEN",""
"88386","N03AX17","STIRIPENTOL",""
"88387","N03AX17","STIRIPENTOL",""
"88388","N03AX17","STIRIPENTOL",""
"88390","C07AB12","NEBIVOLOL",""
"88391","C07AB12","NEBIVOLOL",""
"88392","C07AB12","NEBIVOLOL",""
"88393","C07AB12","NEBIVOLOL",""
"88394","G04BD08","SOLIFENACIN",""
"88395","G04BD08","SOLIFENACIN",""
"88396","J05AR03","TENOFOVIR DISOPROXIL AND EMTRICITABINE",""
"88402","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88404","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.",""
"88405","V07AV","TECHNICAL DISINFECTANTS",""
"88411","J07BD54","MEASLES, COMBINATIONS WITH MUMPS, RUBELLA AND VARICELLA, LIVE ATTENUATED",""
"88415","J02AC03","VORICONAZOLE",""
"88416","J02AC03","VORICONAZOLE",""
"88422","A11CC04","CALCITRIOL",""
"88430","N06AB06","SERTRALINE",""
"88431","N06AB06","SERTRALINE",""
"88432","N06AB06","SERTRALINE",""
"88434","A07EC02","MESALAZINE",""
"88440","D11AX12","PYRITHIONE ZINC",""
"88441","J05AR02","LAMIVUDINE AND ABACAVIR",""
"88442","D11AX12","PYRITHIONE ZINC",""
"88443","D11AX12","PYRITHIONE ZINC",""
"88444","D11AX12","PYRITHIONE ZINC",""
"88449","D11AX12","PYRITHIONE ZINC",""
"88450","D11AX12","PYRITHIONE ZINC",""
"88452","D11AX12","PYRITHIONE ZINC",""
"88453","D11AX12","PYRITHIONE ZINC",""
"88454","D11AX12","PYRITHIONE ZINC",""
"88455","D11AX12","PYRITHIONE ZINC",""
"88456","D11AX12","PYRITHIONE ZINC",""
"88459","M01AE51","IBUPROFEN, COMBINATIONS",""
"88459","M01AE51","IBUPROFEN, COMBINATIONS",""
"88462","N03AX14","LEVETIRACETAM",""
"88463","N03AX14","LEVETIRACETAM",""
"88464","N03AX14","LEVETIRACETAM",""
"88465","L01EA01","IMATINIB",""
"88466","L01EA01","IMATINIB",""
"88477","V07AV","TECHNICAL DISINFECTANTS",""
"88479","D02AC","SOFT PARAFFIN AND FAT PRODUCTS",""
"88483","R03DC03","MONTELUKAST",""
"88492","J01CF02","CLOXACILLIN",""
"88523","C08DB01","DILTIAZEM",""
"88524","C08DB01","DILTIAZEM",""
"88525","C08DB01","DILTIAZEM",""
"88526","C08DB01","DILTIAZEM",""
"88532","J01FF01","CLINDAMYCIN",""
"88533","J01FF01","CLINDAMYCIN",""
"88535","B01AC04","CLOPIDOGREL",""
"88536","N06DA02","DONEPEZIL",""
"88537","N06DA02","DONEPEZIL",""
"88543","C09AA02","ENALAPRIL",""
"88544","C09AA02","ENALAPRIL",""
"88545","C09AA02","ENALAPRIL",""
"88546","C09AA02","ENALAPRIL",""
"88547","G04BE03","SILDENAFIL",""
"88548","G04BE03","SILDENAFIL",""
"88549","G04BE03","SILDENAFIL",""
"88577","J01DB04","CEFAZOLIN",""
"88592","M01AE51","IBUPROFEN, COMBINATIONS",""
"88592","M01AE51","IBUPROFEN, COMBINATIONS",""
"88596","B02AA02","TRANEXAMIC ACID",""
"88618","R03DC03","MONTELUKAST",""
"88626","L01FX05","BRENTUXIMAB VEDOTIN",""
"88633","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88636","L01CA01","VINBLASTINE",""
"88640","J01CA04","AMOXICILLIN",""
"88644","J01CA04","AMOXICILLIN",""
"88649","M05BA08","ZOLEDRONIC ACID",""
"88650","N06DA03","RIVASTIGMINE",""
"88651","N06DA03","RIVASTIGMINE",""
"88652","N06DA03","RIVASTIGMINE",""
"88653","N06DA03","RIVASTIGMINE",""
"88654","N02AJ13","TRAMADOL AND PARACETAMOL",""
"88654","N02AJ13","TRAMADOL AND PARACETAMOL",""
"88659","H01AC01","SOMATROPIN",""
"88660","H01AC01","SOMATROPIN",""
"88662","H01AC01","SOMATROPIN",""
"88663","H01AC01","SOMATROPIN",""
"88664","H01AC01","SOMATROPIN",""
"88665","H01AC01","SOMATROPIN",""
"88666","H01AC01","SOMATROPIN",""
"88667","H01AC01","SOMATROPIN",""
"88668","H01AC01","SOMATROPIN",""
"88669","H01AC01","SOMATROPIN",""
"88670","H01AC01","SOMATROPIN",""
"88671","H01AC01","SOMATROPIN",""
"88676","J07BB02","INFLUENZA, INACTIVATED, SPLIT VIRUS OR SURFACE ANTIGEN",""
"88677","N06AB03","FLUOXETINE",""
"88679","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88684","G03AB09","NORGESTIMATE AND ETHINYLESTRADIOL",""
"88685","G03AB09","NORGESTIMATE AND ETHINYLESTRADIOL",""
"88689","V09IX04","FLUDEOXYGLUCOSE (18F)",""
"88690","L02BG04","LETROZOLE",""
"88693","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR",""
"88694","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR",""
"88695","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR",""
"88696","N06DA02","DONEPEZIL",""
"88697","N06DA02","DONEPEZIL",""
"88698","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88701","D10AE51","BENZOYL PEROXIDE, COMBINATIONS",""
"88702","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88703","P01BB51","PROGUANIL AND ATOVAQUONE",""
"88703","P01BB51","PROGUANIL AND ATOVAQUONE",""
"88705","M04AC01","COLCHICINE",""
"88717","V07AV","TECHNICAL DISINFECTANTS",""
"88719","V07AV","TECHNICAL DISINFECTANTS",""
"88721","N06AB06","SERTRALINE",""
"88722","N06AB06","SERTRALINE",""
"88723","N06AB06","SERTRALINE",""
"88725","A02BC01","OMEPRAZOLE",""
"88726","N07XX06","TETRABENAZINE",""
"88727","V07AV","TECHNICAL DISINFECTANTS",""
"88731","L04AA24","ABATACEPT",""
"88737","G04BE03","SILDENAFIL",""
"88746","A02BC03","LANSOPRAZOLE",""
"88747","A02BC03","LANSOPRAZOLE",""
"88749","N06DA02","DONEPEZIL",""
"88750","N06DA02","DONEPEZIL",""
"88758","V07AV","TECHNICAL DISINFECTANTS",""
"88760","M04AA01","ALLOPURINOL",""
"88761","M04AA01","ALLOPURINOL",""
"88762","M04AA01","ALLOPURINOL",""
"88766","S01GX09","OLOPATADINE",""
"88767","L01BC05","GEMCITABINE",""
"88770","G04BD","URINARY ANTISPASMODICS",""
"88771","G04BD","URINARY ANTISPASMODICS",""
"88773","J07AH04","MENINGOCOCCUS, A, C, Y, W-135, TETRAVAL. PURIFIED POLYSACC. ANTIGEN",""
"88797","N06AA09","AMITRIPTYLINE",""
"88798","N06AA09","AMITRIPTYLINE",""
"88799","N06AA09","AMITRIPTYLINE",""
"88800","L01XA01","CISPLATIN",""
"88801","J01FA09","CLARITHROMYCIN",""
"88807","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88807","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88808","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88808","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88809","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88809","A10BD11","METFORMIN AND LINAGLIPTIN",""
"88814","C09CA01","LOSARTAN",""
"88815","C09CA01","LOSARTAN",""
"88816","C09CA01","LOSARTAN",""
"88817","A10BG02","ROSIGLITAZONE",""
"88818","A10BG02","ROSIGLITAZONE",""
"88819","A10BG02","ROSIGLITAZONE",""
"88820","L01EX05","REGORAFENIB",""
"88822","A10AB04","INSULIN LISPRO",""
"88823","A10AD04","INSULIN LISPRO",""
"88824","A10AD04","INSULIN LISPRO",""
"88825","A10AC01","INSULIN (HUMAN)",""
"88828","D08AJ01","BENZALKONIUM",""
"88829","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"88830","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"88831","V07AV","TECHNICAL DISINFECTANTS",""
"88832","B05BA03","CARBOHYDRATES",""
"88833","J01XB01","COLISTIN",""
"88834","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88835","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88837","R01AD09","MOMETASONE",""
"88847","V07AV","TECHNICAL DISINFECTANTS",""
"88848","N02BF02","PREGABALIN",""
"88849","N02BF02","PREGABALIN",""
"88850","N02BF02","PREGABALIN",""
"88851","N02BF02","PREGABALIN",""
"88852","N02BF02","PREGABALIN",""
"88864","A03FA03","DOMPERIDONE",""
"88865","J05AF07","TENOFOVIR DISOPROXIL",""
"88866","N04BC09","ROTIGOTINE",""
"88867","N04BC09","ROTIGOTINE",""
"88868","N04BC09","ROTIGOTINE",""
"88869","N04BC09","ROTIGOTINE",""
"88870","N04BC09","ROTIGOTINE",""
"88871","N04BC09","ROTIGOTINE",""
"88879","D06BB53","ACICLOVIR, COMBINATIONS",""
"88879","D06BB53","ACICLOVIR, COMBINATIONS",""
"88890","D08AC52","CHLORHEXIDINE, COMBINATIONS",""
"88899","G04CB02","DUTASTERIDE",""
"88915","S01ED51","TIMOLOL, COMBINATIONS",""
"88915","S01ED51","TIMOLOL, COMBINATIONS",""
"88925","R06AX13","LORATADINE",""
"88926","L04AX07","DIMETHYL FUMARATE",""
"88927","N03AX22","PERAMPANEL",""
"88928","N03AX22","PERAMPANEL",""
"88929","N03AX22","PERAMPANEL",""
"88930","N03AX22","PERAMPANEL",""
"88931","N03AX22","PERAMPANEL",""
"88932","N03AX22","PERAMPANEL",""
"88948","N04BD02","RASAGILINE",""
"88949","N04BD02","RASAGILINE",""
"88956","J05AB06","GANCICLOVIR",""
"88967","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"88976","J01MA14","MOXIFLOXACIN",""
"88979","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"88980","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"88980","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"88981","R02AA03","DICHLOROBENZYL ALCOHOL",""
"88984","L01FD02","PERTUZUMAB",""
"88985","L01FY01","PERTUZUMAB AND TRASTUZUMAB",""
"88988","J05AB11","VALACICLOVIR",""
"88989","J05AB11","VALACICLOVIR",""
"88992","A01AB03","CHLORHEXIDINE",""
"88996","C10AA01","SIMVASTATIN",""
"88997","C10AA01","SIMVASTATIN",""
"88998","C10AA01","SIMVASTATIN",""
"88999","C10AA01","SIMVASTATIN",""
"89000","C10AA01","SIMVASTATIN",""
"89013","N02CC05","ALMOTRIPTAN",""
"89032","N02BF02","PREGABALIN",""
"89033","N02BF02","PREGABALIN",""
"89034","N02BF02","PREGABALIN",""
"89035","N02BF02","PREGABALIN",""
"89037","N02BF02","PREGABALIN",""
"89039","C10AA07","ROSUVASTATIN",""
"89040","C10AA07","ROSUVASTATIN",""
"89041","C10AA07","ROSUVASTATIN",""
"89042","C10AA07","ROSUVASTATIN",""
"89050","C09CA01","LOSARTAN",""
"89051","C09CA01","LOSARTAN",""
"89052","C09CA01","LOSARTAN",""
"89053","J05AG01","NEVIRAPINE",""
"89058","G04CB01","FINASTERIDE",""
"89059","J01XA01","VANCOMYCIN",""
"89060","J01XA01","VANCOMYCIN",""
"89061","V07AV","TECHNICAL DISINFECTANTS",""
"89071","N06BA09","ATOMOXETINE",""
"89072","N06BA09","ATOMOXETINE",""
"89073","N06BA09","ATOMOXETINE",""
"89074","N06BA09","ATOMOXETINE",""
"89075","N06BA09","ATOMOXETINE",""
"89088","G04BE03","SILDENAFIL",""
"89089","G04BE03","SILDENAFIL",""
"89090","D10AE01","BENZOYL PEROXIDE",""
"89091","R06AA59","DOXYLAMINE, COMBINATIONS",""
